age,temp,race,capitalgain,capitalloss,hoursperweek,income,sex_1
36,334365,4,0,0,60,0,1
28,171356,4,0,0,55,0,1
45,71145,4,0,0,45,1,1
25,36943,4,0,0,32,0,0
42,285787,4,0,0,40,0,1
24,433580,4,0,0,40,0,1
55,50197,4,0,0,30,0,1
59,139611,1,0,1977,40,1,1
31,187802,4,0,0,40,0,0
28,241431,4,0,0,40,0,1
30,121775,4,0,0,40,0,1
19,136758,4,0,0,10,0,0
22,493034,2,0,0,40,0,1
20,132139,4,0,0,30,0,1
50,100109,4,0,0,40,0,1
23,198861,4,0,1669,40,0,1
19,273226,4,0,0,40,0,1
19,323054,1,0,0,30,0,1
22,284895,4,0,0,55,0,1
21,191324,4,0,0,25,0,1
53,92565,1,0,0,40,1,1
46,234690,4,0,0,40,1,1
20,258509,2,0,0,40,0,1
42,178897,4,1151,0,40,0,0
65,220788,4,0,0,60,0,1
55,376548,4,0,0,40,0,1
18,228592,4,0,0,18,0,1
33,177216,2,0,0,40,0,1
33,211743,4,0,0,21,0,1
21,23813,0,0,0,40,0,1
47,195688,4,0,0,40,0,0
26,124953,4,0,0,40,0,1
34,129775,4,0,0,40,0,1
22,339644,4,0,0,40,0,0
61,149648,4,0,0,40,0,0
79,187492,4,0,0,7,0,1
18,336523,2,0,0,20,0,1
39,222530,2,0,1590,40,0,0
49,140644,4,5013,0,45,0,1
31,265201,4,0,0,40,0,0
47,135246,4,0,0,40,0,1
36,89202,4,0,0,50,1,1
25,296394,2,0,0,45,0,1
50,66544,4,0,0,65,0,0
41,165815,4,0,0,40,0,1
18,187722,4,0,0,20,0,0
38,187046,4,0,0,40,1,1
38,397877,4,15024,0,50,1,1
37,258827,4,0,0,50,1,1
19,119529,4,0,0,15,0,0
22,97212,4,0,0,15,0,0
19,47235,4,0,0,75,0,0
56,359972,4,0,0,40,0,1
20,97212,4,0,0,30,0,0
52,72036,4,0,0,25,0,1
35,174938,4,0,0,40,0,1
29,201404,4,0,0,56,0,1
23,234791,4,0,0,36,0,0
33,85632,4,0,0,40,0,0
17,147411,4,0,0,30,0,1
36,127388,4,0,0,40,0,0
21,116657,4,0,0,40,0,1
19,194608,4,0,0,10,0,0
28,108706,4,0,0,20,0,0
19,158343,4,0,0,12,0,0
51,914061,4,0,0,50,0,1
38,190174,4,0,0,30,0,0
19,456736,4,0,0,35,0,1
46,167882,4,8614,0,70,1,0
42,557349,4,0,0,70,0,1
19,310483,4,0,0,25,0,1
29,78261,4,0,0,55,0,1
39,172571,4,0,0,45,1,1
21,230229,4,0,0,40,0,1
30,183017,4,0,0,40,0,1
38,230329,4,0,0,48,0,1
47,46537,4,0,0,40,0,0
34,409622,3,0,0,40,0,1
46,190482,4,0,0,40,0,1
20,113588,4,0,0,24,0,0
46,246891,4,0,0,99,1,1
50,193081,2,0,0,40,0,0
50,284477,4,0,0,40,0,1
35,141420,4,0,0,40,0,1
32,197325,4,0,0,40,0,1
22,443336,4,0,0,25,0,0
37,66304,4,0,0,16,0,1
25,180783,4,0,0,10,0,1
38,218763,4,0,0,40,0,0
39,388252,2,0,0,40,0,1
22,55614,4,0,0,40,0,1
25,307643,4,3103,0,45,1,1
18,33241,4,0,0,40,0,0
25,58065,4,0,0,50,0,0
65,172348,4,0,0,20,0,0
72,138790,4,0,0,30,0,1
25,117393,4,0,0,38,0,0
22,227220,4,0,0,40,0,0
36,241306,4,0,0,40,1,1
27,189565,4,0,0,40,0,1
33,182714,4,0,0,40,0,0
28,113839,4,0,0,40,0,1
30,92531,4,0,0,40,1,1
24,119629,4,0,0,37,0,0
26,322585,4,0,0,40,0,1
38,277347,4,0,0,40,0,1
20,221955,4,0,0,40,0,1
38,149347,4,0,0,40,1,1
75,207116,4,0,0,40,0,1
35,174077,4,0,0,32,0,0
50,22418,4,0,0,40,0,1
23,255252,4,0,0,40,0,1
74,159138,4,0,0,12,0,0
38,414991,4,0,0,40,1,1
43,282678,4,0,0,60,0,0
53,164195,4,4386,0,40,1,1
21,143436,4,0,0,40,0,1
33,202046,4,0,0,40,0,1
21,202214,4,0,1721,40,0,0
55,236731,4,0,0,40,0,1
23,307267,4,0,0,10,0,0
49,144514,4,0,0,40,0,1
62,155913,4,0,0,40,1,1
17,206383,4,0,0,17,0,1
25,233994,4,0,0,50,0,1
33,123291,4,0,0,50,0,1
34,195602,4,0,0,55,0,1
20,151888,4,0,0,40,0,1
52,103995,4,0,0,40,0,0
31,263796,4,0,0,50,0,1
35,111499,4,0,0,40,0,1
28,202222,4,0,0,40,0,1
31,230246,4,0,0,40,0,1
36,37778,4,0,0,48,0,1
17,144752,0,0,0,20,0,1
27,220931,4,0,0,32,0,0
38,68840,4,0,0,40,1,1
38,205339,4,0,0,40,0,1
44,172837,2,0,0,52,1,1
41,159131,2,0,0,40,0,1
30,207284,4,0,0,40,0,1
20,350824,4,0,0,20,0,0
70,116080,4,0,0,2,1,1
39,183081,4,0,0,60,1,1
37,177974,4,3942,0,99,0,1
63,192849,4,0,0,10,0,0
18,169882,4,0,0,12,0,0
21,137320,2,0,0,20,0,1
34,251521,4,0,0,40,1,0
17,329791,4,0,0,25,0,1
32,261319,4,0,0,50,1,1
37,343052,4,0,0,40,0,0
28,53271,4,0,0,38,0,1
20,129024,4,0,0,25,0,0
29,179768,4,0,0,50,0,1
32,144949,4,0,0,40,1,1
27,150861,4,0,0,40,0,0
44,112763,4,0,0,38,0,0
25,116358,1,0,0,40,0,1
38,331374,4,0,0,60,0,1
52,152811,4,0,0,40,0,0
68,202699,4,6418,0,35,1,1
55,92847,4,0,0,30,0,0
41,137142,4,0,0,50,0,1
36,953588,4,0,0,40,0,0
35,225544,4,0,0,48,0,1
62,116289,4,0,0,45,0,1
32,279912,2,0,0,40,0,0
57,256630,4,0,0,60,1,1
42,259727,2,25236,0,20,1,0
47,331650,4,0,0,40,1,0
34,182006,4,4416,0,30,0,0
19,277708,2,0,0,40,0,1
36,64874,4,0,0,40,0,1
37,376455,4,0,0,40,1,1
57,125000,4,0,0,40,1,1
43,390369,4,0,0,40,1,1
51,250423,4,0,0,50,1,1
48,27802,4,0,1876,50,0,1
50,137192,1,0,0,20,0,1
28,200068,3,0,0,40,0,0
26,220656,2,0,0,40,0,1
35,199501,2,0,0,50,0,0
26,181613,2,0,0,40,0,0
32,329432,4,0,0,40,0,0
37,139180,2,0,0,40,0,0
24,263612,2,0,0,40,0,0
73,402363,4,0,0,16,1,0
25,256545,4,0,0,45,0,0
31,246439,4,0,0,38,0,1
20,182615,4,0,0,40,0,1
26,131401,4,0,0,40,0,0
26,259138,4,2407,0,36,0,0
43,107503,4,0,0,48,1,1
61,205482,4,0,0,60,0,0
34,184833,4,4650,0,50,0,0
43,395997,4,0,0,55,0,1
33,158438,4,0,0,50,1,1
42,190044,4,7298,0,52,1,1
42,184378,4,0,0,40,0,1
18,118983,4,0,0,30,0,1
48,99127,4,0,0,40,0,1
41,106982,4,0,0,52,0,0
47,213668,4,8614,0,65,1,1
50,159689,4,0,0,35,0,0
57,354923,4,0,0,45,0,0
21,200207,4,0,0,40,0,1
28,98590,4,0,0,40,1,1
42,221947,4,0,0,45,1,1
33,160634,4,0,0,50,1,1
53,179237,4,0,0,40,0,1
39,97771,4,0,0,45,0,1
17,237399,4,0,0,20,0,1
35,276559,4,7298,0,45,1,1
50,178251,4,0,0,40,1,0
58,145370,2,15024,0,50,1,1
21,249271,4,0,0,40,0,1
66,257562,4,0,0,40,0,1
59,115842,4,0,0,40,0,1
21,341368,4,0,0,20,0,1
20,172232,4,0,0,60,0,1
25,67151,4,0,0,60,0,0
21,228649,4,0,0,40,0,1
53,164198,2,0,0,40,1,1
64,190228,4,0,0,35,1,0
19,179707,4,0,0,30,0,1
59,132559,4,0,1977,55,1,1
36,473547,2,0,0,30,0,1
55,284526,4,0,0,40,0,1
20,112854,4,0,0,32,0,0
28,271012,2,0,0,40,0,0
34,298995,2,0,0,50,0,0
20,273905,4,0,0,35,0,1
41,172712,4,0,0,40,1,0
33,205249,1,0,0,55,0,1
24,375698,4,0,0,40,0,0
42,355756,4,0,0,40,0,1
28,147951,4,0,0,42,0,1
58,156493,4,0,0,35,0,1
34,215857,0,0,0,40,0,1
22,88824,4,0,0,40,0,1
26,242150,4,0,0,40,0,1
30,295010,4,0,0,40,1,0
67,268781,4,0,0,20,1,1
46,360593,4,4650,0,44,0,1
35,306678,4,0,0,52,0,1
42,377018,4,0,0,40,0,1
24,131230,4,0,0,40,0,1
18,457710,4,0,0,16,0,1
34,229732,4,0,0,40,0,1
21,159879,4,0,0,40,0,0
49,204629,4,0,0,40,1,1
48,46580,4,0,0,40,0,0
25,471768,2,0,0,32,0,0
38,117802,4,7688,0,60,1,1
28,175537,2,0,0,37,0,0
22,247734,4,0,0,40,0,1
43,190885,4,0,0,38,0,0
49,117849,4,0,0,40,1,1
54,103794,4,5721,0,35,0,0
35,222450,4,0,0,40,0,1
36,558344,2,0,0,48,0,1
18,131825,4,0,0,21,0,1
45,166181,2,0,0,25,0,0
22,179392,4,0,0,20,0,0
47,232149,4,0,0,45,0,0
23,96748,4,0,0,40,0,1
36,177895,4,0,0,40,0,0
23,207066,4,0,0,30,0,1
53,127749,4,0,0,40,1,1
23,216129,4,0,0,40,0,1
67,401273,4,0,0,5,0,0
51,245356,4,7298,0,55,1,1
52,30846,4,0,0,40,0,0
47,216414,4,0,0,40,0,1
47,361390,4,4064,0,40,0,1
29,255364,4,594,0,24,0,1
19,197377,2,0,0,20,0,1
66,197816,4,0,0,17,1,1
38,194140,2,0,0,50,0,1
67,110122,4,0,0,32,1,1
33,102130,4,0,0,50,0,1
51,85815,1,0,0,40,1,1
30,176064,4,0,0,55,0,1
43,38946,4,0,0,50,1,1
29,249463,4,0,0,50,0,1
38,175665,4,0,0,40,0,0
58,111385,4,0,0,40,0,1
56,165867,4,0,0,40,1,1
41,347890,4,0,0,40,0,1
43,49249,4,0,0,50,1,1
50,125417,4,7298,0,65,1,1
73,30958,4,0,0,25,0,1
45,191001,4,7688,0,40,1,1
18,68073,4,0,0,20,0,0
33,233149,4,0,0,40,0,1
20,204596,4,0,0,20,0,0
37,109996,1,0,0,40,0,0
29,251170,4,0,0,40,0,0
22,140001,4,0,0,40,0,1
61,347445,4,0,0,40,1,1
27,229126,1,0,0,30,0,0
47,235431,2,0,0,40,0,0
56,209280,2,0,0,16,0,0
26,172013,4,0,0,40,0,1
30,133876,4,0,0,45,0,1
60,152727,4,0,1902,40,1,1
30,139838,2,0,0,40,0,1
28,153885,4,0,0,45,0,0
64,21174,4,0,0,20,0,1
32,101266,4,0,0,40,0,1
32,99548,0,0,0,40,0,1
31,220669,4,6849,0,40,0,0
36,91716,4,0,0,45,0,1
32,112115,4,0,0,70,1,1
49,220978,4,0,0,44,0,1
40,121012,4,0,0,40,0,1
41,242804,4,0,0,40,0,1
51,192654,4,0,0,50,0,1
45,111706,1,0,0,40,0,0
41,174196,2,0,0,40,0,0
54,312500,4,0,0,40,0,0
19,39623,4,0,0,25,0,0
36,355468,4,0,0,40,0,1
45,62726,4,0,0,40,0,0
58,75867,4,0,0,40,0,1
60,76449,4,0,0,40,0,1
34,111567,4,0,0,40,1,1
58,112945,4,0,0,40,0,1
53,191389,4,0,0,40,0,0
42,208584,2,0,0,40,0,0
49,99340,4,0,0,40,0,0
54,308087,4,0,0,30,0,1
64,166843,4,0,0,28,0,1
62,122433,4,0,0,35,0,1
31,103573,4,0,0,45,0,1
28,264735,1,0,0,50,0,1
58,281792,4,0,0,60,0,1
52,184081,2,0,0,40,0,1
22,381741,4,0,0,40,0,1
58,98630,4,0,0,40,1,1
25,161631,4,0,0,40,0,1
33,152591,4,0,0,40,0,0
69,150080,4,0,0,40,0,1
18,278141,4,0,0,35,0,1
48,229328,1,0,0,40,0,0
26,278916,2,0,0,20,0,1
43,421871,2,6849,0,50,0,1
35,164193,4,0,0,40,0,1
33,189265,4,0,0,5,0,0
52,384959,4,0,0,36,1,1
62,67320,2,0,0,40,0,0
50,174655,4,0,1887,40,1,1
30,327203,4,0,0,40,0,1
25,51148,4,0,0,40,0,0
19,287380,4,0,0,27,0,1
58,131608,4,0,0,55,1,1
41,122857,1,0,0,40,0,0
28,259609,4,0,0,50,0,1
33,104509,4,0,0,40,0,0
51,203435,4,0,0,40,0,0
27,148429,4,0,0,60,0,1
26,106950,2,0,0,40,0,1
19,87402,4,0,0,40,0,1
32,265638,2,0,0,60,0,1
27,430710,4,0,0,40,0,1
50,193116,4,0,0,40,1,1
29,94880,4,0,0,40,0,1
67,186427,4,0,0,45,0,1
53,348287,4,0,0,40,0,1
58,77498,4,0,0,60,0,1
47,199058,4,0,0,40,1,1
30,156464,4,0,0,40,0,1
40,202508,4,7688,0,48,1,1
45,131309,4,0,0,32,0,1
41,99679,4,0,0,40,0,1
26,136309,4,0,0,50,0,1
27,294451,4,0,0,40,0,1
44,104719,4,0,0,38,0,1
72,207889,4,0,0,50,0,1
24,215890,4,0,0,40,0,1
34,341239,2,0,0,40,0,1
66,58326,4,0,0,40,1,0
35,176544,4,0,1741,50,0,1
37,216149,4,0,0,45,0,1
65,274637,4,0,0,16,0,1
23,163870,4,0,0,40,0,1
52,287575,4,0,0,40,0,1
35,268292,4,0,0,65,0,1
43,343061,4,0,0,50,0,1
46,481258,4,0,0,45,1,1
17,181129,4,0,0,10,0,0
18,153302,4,0,0,40,0,0
48,235891,4,0,0,40,0,1
33,41210,4,0,0,75,0,1
31,152109,4,0,0,30,0,1
28,114072,4,0,0,40,1,1
30,83066,2,0,0,30,0,1
18,110230,4,0,0,5,0,1
33,137421,1,0,0,45,0,1
46,222829,4,0,0,60,1,1
50,89652,4,0,0,60,0,0
43,375807,4,0,1977,60,1,1
29,184224,4,0,0,40,0,1
18,54639,4,0,0,40,0,1
47,77764,4,0,0,60,1,1
28,61523,4,0,0,55,0,1
60,54614,4,0,0,40,0,0
34,188246,4,0,0,40,0,1
25,267594,4,0,0,40,0,0
19,140499,4,0,0,40,0,1
35,73471,4,0,0,40,0,1
41,33487,0,0,0,38,0,0
23,201179,4,0,0,40,0,1
69,165814,4,0,0,35,0,1
44,46221,4,0,0,45,1,1
49,172246,4,99999,0,40,1,1
31,148207,4,0,0,53,0,1
36,389725,4,7298,0,40,1,1
33,343519,4,0,0,25,0,0
35,67317,4,0,0,50,0,1
53,257728,4,0,0,50,1,1
32,264554,4,0,0,40,1,1
26,224567,4,0,0,45,0,1
40,24038,4,0,0,55,0,0
35,210945,4,0,0,60,1,1
52,123727,4,0,0,60,0,1
32,78374,1,0,0,1,0,0
18,138266,4,0,0,25,0,0
58,147098,4,15024,0,60,1,1
26,211695,4,0,0,40,0,1
33,196480,2,0,0,40,0,1
39,373699,4,0,0,40,0,1
47,189680,4,0,0,40,0,1
33,342458,4,0,0,40,0,1
28,161155,4,0,0,48,0,1
48,116601,1,0,0,50,0,0
67,127605,4,0,2174,40,1,1
22,47541,4,0,0,20,0,1
62,134779,4,4650,0,40,0,0
42,177937,4,0,0,45,0,1
53,114758,4,0,0,20,0,1
64,287277,4,0,0,40,0,1
29,173113,4,0,0,40,0,1
51,169785,4,0,0,60,1,0
64,280508,4,0,0,50,0,1
24,360077,4,0,0,40,1,1
47,165229,4,0,0,40,0,1
35,282753,4,0,0,40,1,1
31,308812,4,0,0,40,0,0
64,132519,2,0,0,40,0,0
38,185053,4,0,0,20,1,0
42,261899,4,0,0,50,1,1
46,119939,4,0,0,40,0,1
37,276165,4,0,0,40,0,1
30,361280,1,0,0,40,0,1
33,195770,4,0,0,40,0,1
52,289804,2,0,0,40,0,1
21,247115,2,0,0,60,0,0
48,50459,4,0,0,40,0,1
22,260617,4,0,0,60,0,1
20,155066,4,0,0,60,0,1
80,227210,4,9386,0,40,1,1
47,47270,2,0,0,40,0,0
35,111128,4,15024,0,65,1,1
37,119929,4,0,0,45,1,1
73,157248,4,0,0,20,0,0
45,174386,4,0,0,30,0,0
34,21755,0,0,0,63,0,1
35,261646,4,0,0,40,0,1
41,590204,4,15024,0,40,1,0
36,679853,2,0,0,40,0,1
40,144928,4,7298,0,40,1,1
26,88513,4,0,0,40,0,1
27,110663,4,0,0,50,0,1
52,182187,2,0,0,40,1,1
45,160703,4,0,0,55,0,0
39,279323,4,0,0,40,0,1
30,131425,4,0,0,40,0,1
38,180288,4,0,1977,60,1,1
43,123490,4,0,0,40,1,1
20,421474,4,0,0,20,0,1
38,100079,1,27828,0,60,1,1
30,95639,0,0,0,40,0,1
30,169002,4,0,0,40,0,1
59,49893,4,0,0,24,0,1
30,234994,2,0,0,40,0,1
43,137232,4,0,0,42,0,0
49,27067,4,0,0,60,0,0
40,193385,1,0,0,40,0,0
34,181372,4,0,0,23,0,0
47,189143,4,0,0,40,0,1
57,115422,4,3137,0,40,0,1
64,163510,4,0,2415,50,1,1
35,241998,4,0,0,30,0,1
39,106838,4,4386,0,45,1,1
90,50746,4,0,0,7,0,0
30,325658,4,0,0,40,0,1
71,244688,4,6514,0,40,1,1
29,244721,4,0,0,40,0,1
40,170721,4,0,0,50,1,1
39,105803,4,0,0,40,0,1
53,152810,4,0,0,40,1,1
50,138944,4,0,0,60,0,1
50,392668,4,4386,0,40,0,1
28,192257,4,0,0,40,0,1
79,23275,4,0,0,20,0,1
70,46577,4,0,0,6,0,0
44,174325,2,0,0,40,0,1
41,307767,4,0,0,40,0,1
27,192698,4,0,0,40,0,0
19,443809,4,0,0,30,0,1
18,218100,4,0,0,25,0,0
37,516701,2,0,1564,50,1,1
20,123173,2,0,0,15,0,0
33,241697,0,0,1602,40,0,1
53,233149,4,0,0,45,1,1
56,357939,4,0,0,40,0,1
18,73928,1,0,0,20,0,0
54,88528,4,0,0,37,0,0
40,245073,4,0,0,20,0,1
45,148824,0,0,0,40,0,1
27,106276,4,0,0,40,0,0
48,185039,4,0,0,40,0,0
35,210310,4,0,0,55,1,1
27,150767,4,0,0,48,0,1
72,31327,4,0,0,20,1,1
27,30237,4,0,0,45,0,0
22,264765,4,0,0,10,0,1
29,148069,4,0,0,40,0,0
34,41493,4,0,0,40,0,0
51,168539,4,0,0,84,0,1
54,108233,2,0,0,20,0,0
25,66692,4,0,0,40,0,0
35,122747,4,0,0,50,1,1
36,176289,4,0,0,40,0,0
57,238017,2,0,0,54,0,0
28,41099,4,0,0,40,0,1
34,190151,4,0,0,42,0,0
58,109159,4,0,0,38,0,0
37,176949,4,7688,0,55,1,1
61,293899,4,0,0,50,1,1
48,168262,4,0,0,25,1,1
64,208862,4,0,0,15,0,1
50,69477,4,0,0,45,0,1
34,443546,4,0,0,40,0,1
21,202989,4,0,0,80,0,1
59,49996,2,0,0,20,0,0
75,220618,4,0,0,10,0,0
30,127875,4,0,0,40,0,0
26,217517,4,2885,0,40,0,1
20,162151,2,0,0,20,0,0
53,314871,2,0,0,40,0,0
48,193960,4,7688,0,50,1,1
33,198103,4,0,0,40,0,1
47,106466,4,0,0,40,0,1
51,122109,4,0,0,50,0,0
54,254152,4,0,0,40,0,1
51,249449,4,0,0,55,1,1
47,184169,4,0,0,35,0,0
34,156192,4,0,0,45,1,1
31,175509,4,0,0,60,0,1
42,297266,4,0,0,90,1,1
24,188073,2,0,0,40,0,0
18,221312,4,0,0,40,0,1
79,121552,2,0,0,5,0,1
38,177134,2,0,0,40,0,0
67,127921,4,9386,0,40,1,1
25,210794,4,0,0,40,0,0
47,149366,4,0,0,40,0,1
25,214303,4,0,0,20,0,0
24,205940,4,0,0,30,0,0
24,43535,4,0,0,30,0,0
47,158924,4,0,0,40,1,0
46,270437,4,0,0,40,0,0
26,266505,4,5013,0,38,0,1
32,37070,4,0,0,40,0,1
26,56419,1,0,0,20,0,0
52,389270,4,0,0,36,0,0
61,205266,4,0,0,40,0,1
46,104575,4,0,0,40,0,0
41,99220,4,0,0,40,0,1
48,178313,4,0,0,60,0,1
41,103614,4,0,0,45,1,1
47,114882,4,0,0,40,0,1
33,186977,4,0,0,40,0,1
22,208893,4,0,0,10,0,1
57,84231,4,0,1977,50,1,1
20,129240,4,0,0,30,0,0
64,113061,4,0,0,40,0,1
36,243409,4,0,0,45,0,1
18,28132,4,0,0,40,0,0
40,77975,4,0,0,40,0,1
28,241580,4,0,0,55,0,0
40,165599,4,4064,0,40,0,1
31,85374,4,0,0,42,0,1
32,45604,4,0,0,70,0,1
42,109501,4,0,0,40,0,0
22,289405,4,0,0,40,0,1
25,75759,4,3325,0,40,0,1
27,144808,2,0,0,40,0,0
21,231511,4,0,0,20,0,0
47,155890,4,7688,0,40,1,1
56,108496,4,0,0,40,0,1
31,101562,4,0,0,35,0,0
29,116372,4,0,0,50,1,0
17,58037,4,0,0,40,0,1
38,339025,1,0,1579,40,0,1
31,117659,4,0,0,40,1,1
23,372898,4,0,0,40,0,0
24,199426,4,0,0,30,0,0
25,36023,4,0,0,55,0,1
64,186535,4,3103,0,3,0,1
44,57600,4,0,0,38,0,0
48,369522,4,0,0,60,0,0
35,28572,4,0,0,40,0,1
35,215323,4,0,0,40,0,1
38,81846,1,0,0,40,0,1
68,535762,4,0,1844,10,0,1
59,239405,2,0,0,35,0,0
43,43998,4,0,0,50,0,0
28,408417,2,0,0,40,0,1
50,43705,4,0,0,50,0,1
45,176841,4,0,0,40,0,0
17,120676,4,0,0,16,0,0
44,207685,4,8614,0,33,1,1
26,157708,4,0,0,40,0,0
27,126349,4,0,0,49,0,1
40,277647,4,0,0,35,1,1
45,174426,4,0,0,43,0,1
43,37869,4,0,1977,40,1,1
28,150025,4,0,0,40,0,1
54,155496,4,2176,0,40,0,0
43,174748,2,7430,0,45,1,0
40,140915,3,0,0,40,1,1
19,187161,4,0,0,18,0,0
24,181820,4,0,0,45,0,1
20,438321,4,0,0,50,0,1
55,342121,4,0,0,54,0,1
39,135162,4,0,0,45,0,1
22,289448,1,0,2205,30,0,0
44,157237,4,15024,0,50,1,1
30,184542,4,0,0,40,0,0
74,70234,4,0,0,26,0,0
30,170412,4,0,0,40,0,1
31,171184,4,0,0,40,0,0
56,141076,2,3674,0,40,0,0
59,168145,4,0,0,40,0,0
24,172594,4,0,0,40,0,0
21,133582,4,2176,0,36,0,1
51,214840,4,0,0,48,1,1
20,301408,4,0,1602,30,0,0
33,97723,4,0,1672,40,0,1
51,318351,4,0,0,30,1,0
20,69911,4,0,0,15,0,0
59,200316,4,0,0,40,0,1
31,265426,4,0,0,30,0,0
39,66687,4,0,0,45,0,1
31,107417,4,0,0,40,0,1
46,140782,4,0,0,36,0,0
23,212210,4,0,0,15,0,0
57,144012,4,0,0,40,1,1
67,40021,4,0,0,40,0,1
35,228493,4,4386,0,65,0,1
40,114714,1,0,0,40,1,1
17,188758,4,0,0,20,0,1
34,176862,4,0,0,40,0,1
33,107793,4,0,0,50,1,1
47,333052,4,0,0,5,0,0
49,175958,4,0,0,46,1,1
24,125012,2,0,0,20,0,0
28,135296,4,0,0,40,0,0
30,31171,4,0,1590,40,0,1
31,103860,4,0,0,45,0,1
40,90582,4,0,0,40,0,1
46,216292,4,0,0,45,0,1
54,188588,4,0,2001,35,0,1
27,173178,2,0,0,36,0,1
50,193720,4,0,1672,48,0,1
35,218542,4,0,0,40,0,0
44,138845,4,0,0,45,0,1
46,86837,1,0,0,50,0,1
22,125010,4,0,0,20,0,0
38,50149,4,0,0,30,0,0
46,241350,4,8614,0,50,1,1
81,39895,4,0,0,2,0,0
36,258289,4,0,0,35,0,1
28,183151,4,0,0,40,1,1
58,228614,2,0,0,35,0,1
51,192236,4,3464,0,48,0,1
37,161664,4,0,0,60,0,0
45,105381,4,0,0,40,0,0
40,235786,4,0,0,40,0,1
44,118947,4,0,0,44,1,1
35,168817,4,0,0,40,0,1
34,24361,4,0,0,40,0,0
25,321223,4,0,0,20,0,0
66,146810,4,0,0,24,0,1
30,94041,4,3325,0,35,0,1
40,814850,0,0,0,20,0,0
43,331649,4,0,0,45,0,1
43,209894,4,0,0,38,0,0
44,229954,4,0,0,40,0,0
48,287547,4,0,0,40,0,0
42,184018,4,0,0,45,1,1
25,332409,4,0,0,40,1,1
33,113364,4,0,0,40,0,1
28,134813,4,0,0,65,1,1
24,273049,4,0,0,42,0,1
29,334277,4,0,0,45,0,1
51,196395,2,0,0,60,1,1
47,138069,4,0,0,40,0,1
45,358259,4,0,0,50,0,1
36,362067,2,0,0,40,0,0
54,209947,4,0,0,42,0,1
23,122244,4,0,0,40,0,0
36,116546,4,0,0,40,0,1
44,213934,4,2829,0,42,0,1
27,24988,4,0,1564,72,1,0
53,157229,1,0,0,40,0,0
30,162442,4,0,0,40,0,0
67,231604,4,0,0,40,1,1
24,187031,2,0,0,38,0,0
33,172714,4,0,0,40,0,1
29,198286,4,0,0,40,0,0
51,220001,4,0,0,40,0,0
44,262656,2,0,0,32,0,1
27,203776,4,0,0,40,0,1
36,193815,4,0,0,50,1,1
57,173242,4,0,0,35,0,0
43,108126,4,0,1762,24,0,0
62,199021,4,0,0,54,0,1
53,92968,4,0,0,40,0,0
44,173682,4,0,0,40,0,1
44,277533,4,0,0,40,1,1
22,90896,4,0,0,40,0,0
57,212600,4,0,1977,40,1,1
52,261671,1,0,0,40,0,1
66,86321,4,0,0,22,0,1
37,119992,4,0,0,99,0,1
33,427812,4,0,0,40,0,1
34,55849,4,7298,0,50,1,1
23,271354,4,0,1902,50,1,1
36,131239,4,0,0,40,0,1
50,139157,4,0,0,60,1,1
39,305541,4,0,0,55,0,0
50,151159,4,0,0,55,0,1
23,84726,4,0,0,45,0,0
47,175530,4,0,0,56,0,0
39,364782,4,0,0,40,1,1
43,137304,2,0,0,40,1,0
23,197613,4,0,0,40,0,0
44,171615,4,0,0,55,1,1
57,105824,4,0,0,99,0,1
47,250745,4,0,0,32,0,0
28,352451,2,0,0,40,0,0
17,123947,4,0,0,15,0,1
43,178983,4,6497,0,50,0,0
47,101299,4,0,0,50,1,1
53,124993,4,0,0,60,0,1
26,178478,4,0,0,40,0,0
46,67001,4,0,0,40,1,1
20,97295,4,0,0,25,0,0
48,169515,2,0,0,43,1,0
49,121253,4,0,1564,40,1,0
52,35546,4,0,0,40,0,1
35,111635,4,0,0,40,0,1
51,207419,4,0,0,60,0,1
31,143083,4,0,0,40,1,0
42,248094,4,0,0,50,0,1
41,170685,4,0,0,46,0,1
46,116143,4,0,0,40,0,1
25,223426,4,0,0,65,1,1
23,370548,4,0,0,27,0,1
43,245525,4,0,0,38,0,1
41,408229,4,0,0,15,0,1
29,181434,4,7298,0,40,1,1
27,213225,4,7298,0,45,1,0
24,199915,4,0,0,35,0,0
44,143104,4,0,0,38,1,0
31,874728,2,0,0,40,0,1
43,27661,4,0,0,40,0,1
41,216116,2,0,0,40,1,0
43,193882,4,0,0,50,0,1
50,98180,4,99999,0,45,1,1
70,92353,4,0,0,40,0,1
78,184762,4,3471,0,50,0,1
21,148294,4,0,0,40,0,1
26,128777,2,0,0,40,0,0
73,108098,4,0,0,32,0,0
47,233511,4,0,0,40,0,1
39,223792,4,0,0,40,1,1
61,43904,2,0,0,40,0,1
45,239864,4,0,0,40,0,1
47,159075,4,0,0,40,0,1
38,103474,4,0,0,20,0,0
21,90896,4,0,0,40,0,0
46,145290,4,0,0,40,1,1
23,155818,4,0,0,40,0,0
28,35864,3,0,0,70,1,1
18,394954,4,0,0,40,0,0
50,34637,4,0,2002,40,0,1
34,38223,4,0,0,40,0,1
30,352105,2,0,0,40,0,0
53,291096,4,0,0,40,0,1
63,144391,4,0,0,20,0,1
62,44013,4,0,0,40,0,1
28,134890,4,0,0,40,0,1
39,497525,2,0,0,40,0,1
28,195520,4,0,0,20,0,1
44,35166,4,0,0,75,0,1
26,180514,2,0,0,40,0,1
32,262153,4,0,0,40,0,1
39,91039,4,0,0,45,0,1
70,30140,4,0,0,40,0,1
